ID	Exhibit	Photo	@Photo_Slug	Description	Name	Bio	@Path
21296	Space Probe Coffee Table	http://makerfaire.files.wordpress.com/2014/02/rt-down-nov2013-001.jpg	rt-down-nov2013-001.jpg	"A coffee table concept inspired by the idea of an impossible antique space probe built from steel, wood, and other metals, with illumined rocket thrusters and marker lights."	Cory Barkman	An award winning designer and fabricator of functional art pieces made from a mixture of materials.	images:rt-down-nov2013-001.jpg
21280	Ferrofluid Art and Design	http://makerfaire.files.wordpress.com/2014/02/conceptzero-ferrofluid-logo-1.jpg	conceptzero-ferrofluid-logo-1.jpg	"Ferrofluid Art and Design. Experience the amazing properties of a magnetic nano-liquid called ferrofluid. Exhibits include: Interactive ferrofluid exhibits, DIY Ferrofluid art and custom displays.  "	Casey Hughes	Casey Hughes is an Calgary-based artist who works with ferrofluid to create amazing interactive exhibits featuring magnet liquids.	images:conceptzero-ferrofluid-logo-1.jpg
21270	Applied Science and Engineering Student Projects	http://makerfaire.files.wordpress.com/2014/02/1_maglev_maker_cropped.jpg	1_maglev_maker_cropped.jpg	"The students from ASE will present their semester long projects.  They used their brains and raw hands to put together wood, metal, bare wire, transistors and micro controllers in order to stretch the limits of possibilities."	Menlo Students from Applied Science and Engineering department	"Students from the Applied Science and Engineering department will present their work from the various classes (Applied Science and Research, Robotics, Engineering and a few independent study classes)."	images:1_maglev_maker_cropped.jpg
21229	"Lil 'Bot, the Little Robot that Could"	http://makerfaire.files.wordpress.com/2014/04/21229.jpg	21229.jpg	"Meet Lil'Bot, an open-source, balancing robotics platform for learning, hacking and delight. It is suitable for academics, hobbyists and hackers for endless exploration of balancing robots and control systems.  If you have a child or youngster with an insatiable curiosity to hack and learn how things work, this is the perfect gift. We know your little ones are not wired to sit and learn programming the way you and I did. Turn your bored genius into an inventor and a maker with Lil'Bot. For the younger child, a mystery programming language is in the works and will soon be announced.  Lil'Bot is Arduino compatible and can accept standard shields made by us, by Arduino, or by third parties. As such, it can be programmed in the standard C/C++ Arduino environment. Here are some of the exciting things you can work on with Lil'Bot: Create new robot behaviors, let your robot express over 20 different emotions on its emoShield, develop additional software and hardware features, program from any computer with the Arduino environment (Linux, OS X and Windows), and use the board for non-balancing robot and inertial/motor control applications."	Chris Hakim	"I am a self-taught programmer and electronics engineer, and a member of the Mountain View Hacker Dojo. I am interested in robots and other fun stuff that can be used for teaching and hacking."	images:21229.jpg
21218	"Willie's Woodshop, a mobile workshop for children"	http://makerfaire.files.wordpress.com/2014/02/bus1.jpg	bus1.jpg	"Willie's Woodshop, A Mobile Workshop for Children to Build Fun. A bus that   with workstations specifically designed for children to build a variety of projects, including wood, CNC, laser and 3d printing."	Stephan Willner	Public School Industrial technology teacher for 28 years decided to create a mobile facility for kids to create and build for kids who didn't have access to facilities or technology	images:bus1.jpg
21213	St. Clair Aeronauts Old Timey Letter Writing	http://makerfaire.files.wordpress.com/2014/02/stclairaeronautsmfaire.jpg	stclairaeronautsmfaire.jpg	St.Clair Aeronauts Offer Old Timey Letter Writing Write a fancy steampunk style letter with pen and ink and make and decorate an envelope to put it in! Take home a memory of Maker Fair 2014 or even mail it to Grandma!	St.Clair Aeronauts	We are a Steampunk group of creative writers and costumers who enjoy bringing an alternate Victorian era Alive.	images:stclairaeronautsmfaire.jpg
21191	Cat of a Differrent Color (CDC)	http://makerfaire.files.wordpress.com/2014/02/img_8119.jpg	img_8119.jpg	"Cat of a Different Color. A denizen from OZ who has crossed over to share her wonders. During the day she may be a white, black or calico cat depending on her mood. and as the sun goes down she shines her brightest."	"John Zingapan, Howard Redding, Josie Johansen, Alison Lathem"		images:img_8119.jpg
21187	Quantum Levitation & Superconductivity	http://makerfaire.files.wordpress.com/2014/02/dylans-project.jpg	dylans-project.jpg	"Using magnetic tracks and superconductors, this project demonstrates Quantum Levitationand the phenomenon of flux pinning.  It shows how superconductors bend and operate within magnetic fields. "	"David Dixon, Dylan Dixon"		images:dylans-project.jpg
21179	Prism gyroscope	http://makerfaire.files.wordpress.com/2014/02/image8.jpg	image8.jpg	The prism gyroscope combines optics and mechanical motion on a large scale. The prisms refract light and move to change the amount of refraction The gyroscope can be spun manually to observe the rotating refraction.	Colin Bowring	"I love doing science. I love making art. Many call me the wizard As an Art Science Wizard i work on prisms, mirrors, bubbles,lasers,harmonographs,giant cameras, super powerful lights, neon, uv...sun"	images:image8.jpg
21174	Invented Art-Laminar Flow	http://makerfaire.files.wordpress.com/2014/02/laminar-flow.jpg	laminar-flow.jpg	Laminar flow fountain designs are my current interest in creating kinetic art sculptures. I have a new display on the physics of fluid dynamics enhanced with fiber optics to create a science oriented art sculpture. 	Edward Vinces	"I provide consulting and sales on computers, while staying current on new innovations in computers and technology. I now spend more time on creating science oriented invented art pieces. "	images:laminar-flow.jpg
21168	Invented Art - Kinetics	http://makerfaire.files.wordpress.com/2014/02/water-lilies.jpg	water-lilies.jpg	"I combine my skills in wire working, silversmithing, needlework, textiles, mosaic, sculpture and mathematics to make mixed media kinetic and automata ""Invented Art"". "	Stephanie Vinces	"I am a computer business owner with an avocation for art. I combine wire working, silversmithing, needlework, textiles, mosaic, and sculpture to make mixed media kinetic and automata ""Invented Art""."	images:water-lilies.jpg
21163	ZomeBuilder	http://makerfaire.files.wordpress.com/2014/02/chalet.jpg	chalet.jpg	Rob Bell designs and builds Zomes. Zomes are amazing polar zonohedral domes. ZomeBuilder is a Sketchup plugin which helps anyone produce Zome designs which can be fabricated on a CNC router.	Robert Bell	"Rob Bell is an Artist, Designer and Engineer. Using the lastest in digital fabrication technology Rob builds the worlds most beautiful Zomes."	images:chalet.jpg
21158	Singing Laserium	http://makerfaire.files.wordpress.com/2014/02/front.jpg	front.jpg	The Singing Laserium is a mechanical visualization of song. You sing into either (or both for a duet) of the cans to modulate the path of the laser beam. Watch the patterns you create on the wall behind the display.	Robert Hermes	"Security Engineer, Fixer, Builder, Woodworker, California Academy of Sciences Docent, Nerd Nite SF Videographer, TOOOL Trainer and Member, Beekeeper, Blood Donor, KG6VOT"	images:front.jpg
21146	MAKE IT CREATIVITY	http://makerfaire.files.wordpress.com/2014/02/decon_matthew.jpg	decon_matthew.jpg	I use random challenges as a vehicle for working creatively when faced with unique and surprising opportunities. Up-cycled materials only. Near by I'll have a computer screen showing my other workshops with video and photos!	Matthew Jervis	"MATTHEW JERVIS is an instructional designer and artist based in Berkeley, California. "	images:decon_matthew.jpg
21130	Metaface as gaia	http://makerfaire.files.wordpress.com/2014/02/p1020534.jpg	p1020534.jpg	"Meet the 'Metaface', a large welded metal sculpture representing the face of Gaia. This giant sculpture of a mask doubles as a 3D 180 degree video screen that pulses with light, color, imagery and sound. "	Pierre Riche	u2022 Pierre Riche was born in New York City in 1966.  u2022 Attended the Art Institute Of Chicago from 1987-1990  u2022 Taught welded sculpture class at The Crucible in Oakland Ca. 2007 	images:p1020534.jpg
21123	(rc) LabRats S.A.L.T.E.D. amphibious rescue vehicl	http://makerfaire.files.wordpress.com/2014/02/photo-111.jpg	photo-111.jpg	"(RC)LabRats amphibious S.A.L.T.E.D (Sea And Land Tactical Emergency Device). This is a ""model"" of a remote controlled amphibious vehicle can be used for rescue in remote and unsafe areas during disasters or emergencies."	(rc) LabRats	"The (rc) LabRats - James, James, and Miles - are 11-year-old makers from San Francisco. Last year the team brought a remote controlled blimp. This year they plan to bring an rc amphibious vehicle."	images:photo-111.jpg
21116	Jacktrack	http://makerfaire.files.wordpress.com/2014/02/img_0894.jpg	img_0894.jpg	The Jacktrack is a small tracked vehicle  powered by a gas-electric engine configuration. 	Jack McCandless	"I am a 15 year old boy from walnut creek California who works with thing such as model rockets, CNC machines and wood working."	images:img_0894.jpg
21049	1994 Electric Truck by US Electricar.	http://makerfaire.files.wordpress.com/2014/02/usetruck2_1.jpg	usetruck2_1.jpg	"Rare factory built 90's electric truck with modern 3 phase drive system. Top speed can be over 200mph! Efficiency as high as 187 wh/mile. Tilt bed for easy access to the battery pack. Level 1, 2, direct to pack charging."	Mike Phillips	I've been in Research and Development for a long time. It's my favorite science of making something out of nothing! I've enjoyed competing in Combat Robotics & radio controlled helicopter drag racing.	images:usetruck2_1.jpg
21044	geometricks	http://makerfaire.files.wordpress.com/2014/04/21044.jpg	21044.jpg	I would set up a table to show people how to  construct the geometric figures of the geo language I developed. I supply the materials and they take home what they make	bob burnside	"I have taught geometricks at Exploratorium, Lawrence Hall of Science, San Jose Tech Museum, Randall Children's Museum"	images:21044.jpg
21038	OpenROV	http://makerfaire.files.wordpress.com/2014/02/img_2684.jpg	img_2684.jpg	"OpenROV is a community of DIY ocean explorers, as well as designers and makers of low-cost underwater robots."	David Lang		images:img_2684.jpg
21020	Kits by Kids	http://makerfaire.files.wordpress.com/2014/02/image6.jpg	image6.jpg	Fun group of kids and parents and projects created over the past three years at a local machine shop. 	Kits by Kids	"A fun group of kids and parents and the projects they have made over the past three years. Pop Guns , Cross bows , Doll beds, electric Go Karts even a hovercraft!!"	images:image6.jpg
21002	Charlie Frank's Pies	http://makerfaire.files.wordpress.com/2014/02/charlie_setup.png	charlie_setup.png	"CHARLIE FRANK'S PIES was an outgrowth of my love for my family and friends. It was my desire to bake something exceptional for Christmas gifts. I decided on baking a sweet potato pie and at the age of 62, CHARLIE FRANK'S PIES was born."	charles swift	"Charlie Frank's Pies was born out of my desire to bake Christmas gifts one year.  After spending about 3 hours in a supermarket, the Sweet Potato Peach Pie was conceived."	images:charlie_setup.png
21000	Superway	http://makerfaire.files.wordpress.com/2014/02/smssv_2013-14_team_photo.png	smssv_2013-14_team_photo.png	Sustainable Mobility System for Silicon Valley - Superway (Solar powered automated transportation network)	SMSSV-Superway	"Interdisciplinary team of engineers, urban planners, business"	images:smssv_2013-14_team_photo.png
20987	Shopping Bag Solutions	http://makerfaire.files.wordpress.com/2014/02/sbs_bagcoupons_140106.gif	sbs_bagcoupons_140106.gif	"Drop by Shopping Bag Solutions, to discover new ways to remember a bag. MAKE your own reusable bag. If you actually remembered to bring a reusable bag to the MAKE Faire, we can customize it with our solution too.  Why not personalize your bag, we have rubber stamps, fabric markers/paint, stencils, velcro, etc..  Want something less permanent, select from some pages to color or blank paper."	"chandler hadraba, allison carlson"		images:sbs_bagcoupons_140106.gif
20978	Building Meaning of Math Through Making	http://makerfaire.files.wordpress.com/2014/02/ebsb-sticker6.jpg	ebsb-sticker6.jpg	"Building Meaning of Math Through Making at the East Bay School for Boys is about seeing math and making as core literacies required to understand, engage and affect the world "	East Bay School for Boys	"Math Tinkering Elective 7th and 8th graders Building Meaning of Math Through Making seeing math and making as core literacies required to understand, engage and affect the world."	images:ebsb-sticker6.jpg
20952	Learningtech.org Workshops	http://makerfaire.files.wordpress.com/2014/02/troubleshoot.jpg	troubleshoot.jpg	Learningtech.org offers Science/Tech/Eng/Math [STEM] camps. Our HANDS-ON booth highlights work by K12 students. WE MAKE MAKERS who learn to tech and tech to learn! Examples include PyBot: Lego Robots w Python and Raspberry Pi	Learningtech.org	"Learningtech.org [The Miller Institute for Learning with Technology] is a 501(c)(3) California nonprofit, public benefit corporation."	images:troubleshoot.jpg
20950	Masterworks Wood Bicycles	http://makerfaire.files.wordpress.com/2014/02/img_4268.jpg	img_4268.jpg	" Where passion led to innovation, our unique idea is art in motion. Our one-of-a-kind, handmade wood cycles are finely crafted. Promoting healthy and green living, enjoy a look & feel never thought possible in a bicycle."	"Mauro Hernandez, Bill Holloway"		images:img_4268.jpg
20948	Master Control Station and Server Monolith	http://makerfaire.files.wordpress.com/2014/02/2013-12-03-14-10-05.jpg	2013-12-03-14-10-05.jpg	"A eulogy for the control panel and sacred obelisk to the god of networks, The Master Control Station and Server Monolith allow the worship of technology.  Exert total control over powerful systems and feel the awesomeness."	"Byron Russell, Jacob Joaquin, Patrick Case"		images:2013-12-03-14-10-05.jpg
20930	UC Davis Student Projects	http://makerfaire.files.wordpress.com/2014/02/coffee_can_radar_davis.jpg	coffee_can_radar_davis.jpg	The UC Davis student project will be a showcase for innovative and fun projects designed and built by the electrical engineering students.	UC Davis Student Projects	We are a group of senior and graduate students from UC Davis. Some of us are working on computer engineering projects and others are pursuing interests in RF design.	images:coffee_can_radar_davis.jpg
20870	Wikimedia Foundation	http://makerfaire.files.wordpress.com/2014/02/wikimedia-logo.png	wikimedia-logo.png	"You've heard of Wikipedia, the world's largest free encyclopedia, but did you know that anyone can edit it? Join us and learn about free knowledge, education, and collaboration."	Bay Area Wikipedians	"We are a few of the authors and contributors that write Wikipedia, the free encyclopedia!"	images:wikimedia-logo.png
20864	Field Days Warrior	http://makerfaire.files.wordpress.com/2014/02/img_0154.jpg	img_0154.jpg	I gutted and rebuilt a 91' Toyota Warrior and made it in to a hand made boutique on wheels.  We hand painted the out side to look like a wooden shack.  The Warrior houses my clothing line field day.  	Trinity Cross	"Trinity Cross is the creator of field day, an independent clothing company born out of Oakland, California.  She just opened field day and friends, a handcrafted boutique in Downtown Oakland.   "	images:img_0154.jpg
20858	Curiosity Hacked	http://makerfaire.files.wordpress.com/2014/02/curiosityhacked_logo_500.png	curiosityhacked_logo_500.png	"Curiosity Hacked, formerly Hacker Scouts, is a non-profit, inclusive organization dedicated to STEAM education and skill building. Our programs prepare children to adapt to new technology and achieve individual goals."	Curiosity Hacked	"Curiosity Hacked is a national non profit organization, founded in the Fall of 2012 in Oakland CA, that focuses on STEAM education, skill building and and community engagement."	images:curiosityhacked_logo_500.png
20837	EV Miata	http://makerfaire.files.wordpress.com/2014/02/exploritorium.jpg	exploritorium.jpg	"A DIY Electric Sports car? Why not! Electric cars are fast, clean and fun. Don't be discouraged if the one you want is too expensive -you can build your own!  See how I made an electric car out of a Miata and how you can too."	Patrick Mackey	Pat has been a dedicated DIYer since the age of 7. Chat with Pat about his electric Miata and the joys of converting gas cars to 100% electric power.	images:exploritorium.jpg
20834	The SND : Sand Noise Device	http://makerfaire.files.wordpress.com/2014/02/snd-promo-image02.jpg	snd-promo-image02.jpg	The SND is an intuitive and tactile interface for controlling a generative music system. User's manipulate the topography of the sand as well as colored objects within a sandbox to create an immersive musical experience.	Sand Noise Device	Our group is made up of 4 Multimedia Graduate students from CSU East Bay. The goal of this project is to explore new ways to interact with music.	images:snd-promo-image02.jpg
20827	AVB.io	http://makerfaire.files.wordpress.com/2014/02/assembled_brick.jpg	assembled_brick.jpg	"An Ethernet switch and audio adapter that allows you to create a professional sound stage for a live jam session. Just plug the guitar in one port, mic in another, and amp in a third port, then jam away. "	AVB.io	Our mission is to bring AVB technology to as large an audience as possible by creating devices that showcase the amazing performance benefits of AVB audio networking.	images:assembled_brick.jpg
20818	Taking your Arduino project to the next level	http://makerfaire.files.wordpress.com/2014/02/brd2.jpg	brd2.jpg	Take your Arduino project to the next level.  Take a crash course in hardware design and board layout.  Learn about PCB assembly and making your own reflow oven. 	Peter Easton and Gary Tietz		images:brd2.jpg
20801	COMBAT GARDEN GNOMES	http://makerfaire.files.wordpress.com/2014/02/flamethrower-gnome.jpg	flamethrower-gnome.jpg	"Handmade in a converted chicken barn in rural Northern California, these are the finest militarized lawn ornaments in the world."	Shawn Thorsson	"Add two parts craftsman, three parts artist, one part engineer, and one part madman.  Shake vigorously with ice then pour into a shot glass.  Garnish with sawdust and drops of casting resin. "	images:flamethrower-gnome.jpg
20794	Toofastforlove	http://makerfaire.files.wordpress.com/2014/02/image.jpg	image.jpg	Pedal car 	Trustin O'KANE	"Welder , fabricator , machinist , and mechanic ."	images:image.jpg
20788	AHS RE: Useables	http://makerfaire.files.wordpress.com/2014/02/reuseables.jpg	reuseables.jpg	American High School RE:Useable will demonstrate making rag rugs from t-shirts and earrings from spent gift cards.  You will have the opportunity to make some yourself.	American High School RE:Useables	American High School RE:Useable is a team of the Science and Ecology Club. Their mission is to reduce waste sent to the landfill by re-purposing it into new and usable items.	images:reuseables.jpg
20778	Steamboat Ed's Mechanical Whatsits	http://makerfaire.files.wordpress.com/2014/02/img_3765.jpg	img_3765.jpg	"Steamboat Ed's Hybrid Trike A pedal-electric trike with 'duallies' for extra 'flotation' in soft soil. PWM control 2hp motor. Arduino-based backlit display for battery status, speed, percent  of throttle."	Steamboat Ed Haas	"Steamboat Ed: machinist, hacker, steam nut and maker of weird stuff. Current projects: improving a steam engine, building an R/C model boat, readying for Burning Man. "	images:img_3765.jpg
20767	MAKEablez: Creative Art Kits Designed by Kids	http://makerfaire.files.wordpress.com/2014/02/redcloud.png	redcloud.png	"MAKEablez are fun arts and craft kits designed by advanced art students at Hongyun Art (Cupertino). Add your imagination and these kits, comprise of art supply remnants and recyclables, transform into new works of art!"	"MAKEablez by Red Cloud Students at Hongyun Art, Cupertino"	MAKEablez is a project planned and designed by the advanced students at Hongyun Art School in Cupertino. The group is made up of 12 middle-school and high-school aged youth with a passion for art!	images:redcloud.png
20742	BRAIGO - A low cost Braille Printer from LEGO	http://makerfaire.files.wordpress.com/2014/02/shubham-poster-001.jpg	shubham-poster-001.jpg	"BRAIGO - a Braille Printer using Lego Mindstorms EV3. Developed by Shubham Banerjee, a 12 year old 7th Grader from Santa Clara, CA reduces the cost of a Braille Printer from more than $2000 to $350. Will be made open source."	Shubham Banerjee	"Shubham Banerjee is currently in 7th grade and lives in Santa Clara, California with his parents and sister. He created Braigo to help the blind and give cheaper tools than currently available."	images:shubham-poster-001.jpg
20725	Scampering Fenn	http://makerfaire.files.wordpress.com/2014/02/3.jpg	3.jpg	"Come play with cute, furry aliens! Watch them chase balls, glow with delight at being pet, and scamper around in their first experiences of Earth. Perfect for children of all ages."	Ian Danforth	"Ian Danforth is the founder of Embodied AI, a robotics and artificial intelligence company. He is the discoverer of the Fenn and creator the Fenn Avatars. Soft furry aliens and their robotic bodies."	images:3.jpg
20699	The Great Jungle Race	http://makerfaire.files.wordpress.com/2014/02/prototypes.png	prototypes.png	The Great Jungle Race consists of a jungle habitat complete with an obstacle course and bristle bots custom-designed to conquer both the terrain and the obstacle course.	The Sprocketeers	"We are a group of Young Makers ranging from 1st to 5th grade. We started as a science club three years ago and are now excited about bringing our curiosity, creativity, and energy to Maker Faire."	images:prototypes.png
20676	The future of festival fashion by Subverse Ind.	http://makerfaire.files.wordpress.com/2014/01/subverse-industries.jpg	subverse-industries.jpg	Subverse Industries melds high technology with traditional leather craft to create beautiful and authentic festival fashion. Watch them cut and fabricate an elaborate garment over the weekend and browse their fine wares.	"Trevor Tarin, Arianna Feldman"		images:subverse-industries.jpg
20669	TARDIS Tesla	http://makerfaire.files.wordpress.com/2014/01/tardisteslaconcept.jpg	tardisteslaconcept.jpg	"Come, see, and play with us and our 8ft tall 10kw tesla coil!!  Come see our progress on TARDIS Tesla as well.  TARDIS Tesla is a lightning performance/game involving two large tesla coils and a replica TARDIS."	TARDIS Tesla	A small group of friends who want to make epic lightning induced games for all to enjoy!	images:tardisteslaconcept.jpg
20659	EEME	http://makerfaire.files.wordpress.com/2014/01/00_dsc_3590.jpg	00_dsc_3590.jpg	EEME - http://www.eeme.co - makes hands-on electronics projects paired with online curricula to teach 7-12 year old kids the fundamentals of electrical engineering.  	EEME	EEME - http://www.eeme.co - makes hands-on electronics projects paired with online curricula to teach 7-12 year old kids the fundamentals of electrical engineering.  	images:00_dsc_3590.jpg
20647	Robot Army	http://makerfaire.files.wordpress.com/2014/01/promoimage.jpg	promoimage.jpg	"Have you ever dreamed of having an army of robots at your command? If so, come experience our interactive delta robot collective and take a piece of it home with our Robot Army Starter Kit!"	"Sarah Petkus, Mark Koch"		images:promoimage.jpg
20638	DOOP	http://makerfaire.files.wordpress.com/2014/01/doop_2.jpg	doop_2.jpg	A sled dog's dream - a pup gets to turn the table (or the sled) on human kind. A bike powered sled pulled by people and driven by a dog.	J Claire Dean	"J Claire Dean is an art conservator and lifelong maker.  A founding member of the art collective ''Flat Rat Studios'', her pastimes include stereophotography, dog sledding and helping others make stuff."	images:doop_2.jpg
20636	Urban Octopus	http://makerfaire.files.wordpress.com/2014/01/urban_octopus_2_20141.jpg	urban_octopus_2_20141.jpg	"Unique T-shirts and Wall art, ...my art and designs all represent my passions in my life...from my travels, to my love for bicycles...to teach kids and parents to be inspired by art, bicycles and printmaking..."	Jere Dean	"Jere Dean, Illustrator / Designer from San Diego, California, I make Limited Edition Unique T-shirts and Wall art, ...my art and designs all represent my passions in my life...from my travels, to my l"	images:urban_octopus_2_20141.jpg
20620	Chess Playing Robot	http://makerfaire.files.wordpress.com/2014/01/wide_view.jpg	wide_view.jpg	"Play chess against a robot! This project combines a small industrial robot arm, a standard chess board, and a chess computer program to play chess against a human player in a natural way, with the robot moving its own pieces."	Del Hatch	Del is an Electrical Engineer who always has a project going. His chess playing robot has shown at MakerFaire 2009 and 2010 and is back again this year.	images:wide_view.jpg
20610	Smitten Truffles: Where Imagination and Chocolate Meet	http://makerfaire.files.wordpress.com/2014/01/smitten-display.jpg	smitten-display.jpg	Explore the luxurious world of chocolate in it's many surprising forms! Come experience exciting new flavors and innovative concepts in chocolate that will engage your imagination and delight your taste buds! 	vanessa holden	Vanessa started Smitten: Artisan Truffles so she could play with chocolate forever. Getting to imagine and create new flavors and products keeps her excited and the chocolate lover's addicted! 	images:smitten-display.jpg
20556	SubCommittee	http://makerfaire.files.wordpress.com/2014/01/img_1922.jpg	img_1922.jpg	Explain and demonstrate the building and function and operations R/C Model Submarines as a hobby.	"SubCommittee, SubCom MI"	SubCommittee has been around since 1992	images:img_1922.jpg
20547	A stitch in time	http://makerfaire.files.wordpress.com/2014/01/ssf.gif	ssf.gif	"With Needle and Thread, and Thoughts from my Head. I take Art on the Screen, Then into the Machine. Making Machine Embroidery, Making Textiles Extraordinary"	barbara coole	"I started hand embroidery to keep from getting bored in junior high.  Once I discovered costuming, it took over my life Now  my horizons are limitless...or at least to the frame size of my machine."	images:ssf.gif
20529	CULTIVO SUSTAINABLE DESIGN	http://makerfaire.files.wordpress.com/2014/01/cultivofotoconlogo.jpg	cultivofotoconlogo.jpg	Cultivo is a sustainable design trademark established in Colombia that promotes social development of low-income communities through production of 100% hand made products using repurposed materials.	Cultivo		images:cultivofotoconlogo.jpg
20475	internet of farming arduino-based aquaponics	http://makerfaire.files.wordpress.com/2014/01/tower-tubes.jpg	tower-tubes.jpg	"DIY aquaponic automation that was featured on youtube with over 200,000 views.  http://www.youtube.com/watch?v=X2wWTadsBDA  --  Will have full working automated aquaponic systems to view and learn from.  "	Rik Kretzinger	Automation in aquaponics started out as a hobby and has now developed into a full time passion and a clear path to the future of agriculture in the world.	images:tower-tubes.jpg
20464	All Power Labs Power Pallet	http://makerfaire.files.wordpress.com/2014/01/img_4263.jpg	img_4263.jpg	"The All Power Labs Power Pallet is the world's smallest, most efficient biomass gasification platform. This compact unit turns raw woody biomass, like wood chips, nut shells, and corn cobs, into on demand renewable energy. "	All Power Labs	"All Power Labs designs, engineers, and fabricates tools for DIY power hacking."	images:img_4263.jpg
20458	Make a Book	http://makerfaire.files.wordpress.com/2014/01/make-a-book.jpg	make-a-book.jpg	"Learn how to create simple page layouts for a book or magazine using only a copy machine, scissors, and tape."	Shelter Publications	"We have been publishing high-quality soft cover books for over 40 years. We operate out of a studio set in a garden in the small Northern California coastal town of Bolinas, California. "	images:make-a-book.jpg
20436	Attack of the 10 foot Woolbuddy T-Rex	http://makerfaire.files.wordpress.com/2014/01/20130518_101512.jpg	20130518_101512.jpg	"Jackie Huang, owner and creator of Woolbuddy, created a 10 foot needle felted T-Rex! See the biggest needle felted Woolbuddy ever created, and learn about how it was made!"	Jackie Huang	"Jackie Huang, founder of Woolbuddy, is also a former Lucasfilm 3D story artist and multi-disciplined art teacher. Woolbuddy is Jackie's labor of love, and there are over 300 characters born now."	images:20130518_101512.jpg
20402	The Relay Calculating Engine	http://makerfaire.files.wordpress.com/2014/04/20402.jpg	20402.jpg	"I have built a huge calculating engine constructed entirely from electro-mechanical relays, and this machine can carry out floating point operations. Dial in numbers and watch its computations evolve through lights and sound."	Simon A. J. Winder	"I am an artist and a hardware/software engineer with expertise in robotics, computer vision and machine learning. I worked at Microsoft Research for many years but now follow my own passions."	images:20402.jpg
20396	Bay Area Garden Railway Live Steamers	http://makerfaire.files.wordpress.com/2014/01/dscf1396.jpeg	dscf1396.jpeg	"We construct and run gauge one live steam railway locomotives. These locomotives are scale versions of actual prototype locomotives and, in some cases, are completely built from raw materials. "	Bay Area Garden Railway Live Steam Group	We are about 30 members of the Bay Area Garden Railway Society which build and run live steam locomotives on 45mm track.	images:dscf1396.jpeg
20390	'Overlord' Desktop Delta 3D Printer	http://makerfaire.files.wordpress.com/2014/01/vv12.jpg	vv12.jpg	"The Overlord Desktop 3D printer runs faster, looks cooler, and is brilliantly user-friendly. "	Amy Liao		images:vv12.jpg
20380	StepMania: A DIY Dance Dance Revolution	http://makerfaire.files.wordpress.com/2014/01/con-x-treme-2007-1.png	con-x-treme-2007-1.png	Stepmania is coming to Maker Faire.  I will have 2 dance pads set up and plenty of exclusive Stepmania packages.  	Daniel Morrisey	I am lifestyle hobbyist and a huge Stepmania fan.  I've created hundreds of enhanced Stepmania packages.	images:con-x-treme-2007-1.png
20377	TedClocks	http://makerfaire.files.wordpress.com/2014/01/ted-at-maker-faire.jpg	ted-at-maker-faire.jpg	"My name is Ted I am 12 years old and from Kansas City Missouri, I make clocks from re-purposed computer parts. Every clock is unique and made from salvaged computer parts that would otherwise wind up in landfills. "	Ted Brull	I am 12 years old and from Kansas City MO I started my business TedClocks at the 2012 Kansas City Maker Faire. Last year was my first year at the Bay Area Maker Faire and it was awesome!              	images:ted-at-maker-faire.jpg
20355	TOBY: Telepresent object beyond yourself	http://makerfaire.files.wordpress.com/2014/01/collaboration-robot.jpg	collaboration-robot.jpg	"The collaboration robot is purpose-built for creative work across distant offices. The robot is remotely-controlled via smartphone over the internet, while Skype video conferencing runs on the robot's 'head'. "	Crispin Porter + Bogusky	"Global advertising agency with offices in Los Angeles, Boulder, Miami, London and Sweden"	images:collaboration-robot.jpg
20340	Freematics	http://makerfaire.files.wordpress.com/2014/01/photo-main.jpg	photo-main.jpg	"The goal of this project is to make it possible, accessible, and affordable for people, especially makers, to carry out vehicle telematics projects with open-source hardware, especially Arduino."	Stanley Huang	Stanley Huang is a programmer and maker devoted to the development of open-source hardware and its applications in vehicle telematics. Meanwhile he is also the author of MediaCoder.	images:photo-main.jpg
20338	"PancakeBot, *Batter Not Included"	http://makerfaire.files.wordpress.com/2014/01/img_7770.jpg	img_7770.jpg	PancakeBot is a 3 axis cnc printer made from LEGO Mindstorms that prints pancakes in any shape you want.	Miguel Valenzuela	Miguel Valenzuela is an American Maker living in Norway and is a graduate of Cal Poly with a degree in Ag Engineering.  He created PancakeBot after being inspired by his daughters Lily and Maia.	images:img_7770.jpg
20331	The House of Cards	http://makerfaire.files.wordpress.com/2014/01/house_of_cards_2013.jpg	house_of_cards_2013.jpg	The House of Cards is a hybrid mobile-retail structure designed for highway towing that unfolds on site using a system of pulleys and antique hinges. It was built in 2013 to showcase Unusual Cards.	Francesca Berrini	"Francesca Berrini is a collage artist, metal worker, furniture maker, and fine artist who works and lives in Portland Oregon."	images:house_of_cards_2013.jpg
20309	Team K.I.S.S Robotics	http://makerfaire.files.wordpress.com/2014/01/control-screen.png	control-screen.png	PC computer and a touch screen communication with an Arduino microcontroller. The projects also include a Arduino controlled robotic puppet that responds to the users skeleton that is read by a Kinect sensor. There is another	Steven Nelson	"Steven Nelson has been involved in many things from Automotive and Diesel Mechanics to Commercial Fishing, Tractor Pulling, Flying small aircraft as a Private Pilot, Robotic Combat, Fire Art."	images:control-screen.png
